country,harbour_cd,harbour_name
ITA,ITPMY,MarinadiPatti
ITA,ITMPA,MARINADIPISA
ITA,ITMSB,MARINADIPISCIOTTA
ITA,ITWPR,MARINADIPORTOROSA
ITA,ITM2R,MarinadiRagusa
ITA,ITMSV,MarinadiSanVito
ITA,ITMNU,MarinelladiSelinunte
ITA,ITRTT,MAROTTA
ITA,ITMRA,MARSALA
ITA,ITMTS,MARTINSICURO
ITA,ITARG,MARUGGIO
ITA,ITMZ6,Marzana
ITA,ITMLU,MassaLubrense
ITA,ITMAZ,MAZARADELVALLO
ITA,ITEMO,Melano
ITA,ITMEL,Melilli
ITA,ITMN3,MelitoDiNapoli
ITA,ITMPS,MELITODIPORTOSALVO
ITA,ITME2,Mercatello
ITA,ITMSN,MESSINA
ITA,ITMTH,Meta
ITA,ITMIL,Milano
ITA,ITMLZ,MILAZZO
ITA,ITODB,MOLADIBARI
ITA,ITMOL,MOLFETTA
ITA,ITMND,Mondello,Palermo
ITA,ITODG,MONDRAGONE
ITA,ITM2G,Moneglia
ITA,ITMNF,MONFALCONE
ITA,ITMTW,Monfumo
ITA,ITMNP,MONOPOLI
ITA,ITMLS,MONTALTODICASTRO
ITA,ITNMP,MontediProcida
ITA,ITMGT,Montegiordano
ITA,ITOEI,Monteiasi
ITA,ITRSM,MONTEROSSOALMARE
ITA,ITMFT,MontiglioMonferrato
ITA,ITON2,Monzuno
ITA,ITUGG,MUGGIA
ITA,ITNAP,NAPOLI
ITA,ITNRV,Nervi
ITA,ITPR6,NevianoDegliArduini
ITA,ITNC2,Nicolosi
ITA,ITNMR,Nicoteramarina
ITA,ITNLI,NOLI
ITA,ITNUM,NUMANA
ITA,ITOGN,OGNINA
ITA,ITOLB,OLBIA
ITA,ITONE,Oneglia
ITA,ITOBT,ORBETELLO
ITA,ITQOS,ORISTANO
ITA,ITOTN,ORTONA
ITA,ITOTO,OTRANTO
ITA,ITPAU,PALAU
ITA,ITPMO,PALERMO
ITA,ITPLN,PALINURO
ITA,ITPMM,PALMI
ITA,ITPAN,PANAREA
ITA,ITPNL,PANTELLERIA
ITA,ITAOA,PAOLA
ITA,ITPMF,Parma
ITA,ITPZ3,PassignanoSulTrasimeno
ITA,ITXUY,Passons
ITA,ITPED,PEDASO
ITA,ITPEL,PELLARO
ITA,ITP3A,Pellestrina
ITA,ITP6Z,Pellezzano
ITA,ITVOZ,PerarolodiVigonza
ITA,ITP8T,Pertegada
ITA,ITPEG,Perugia
ITA,ITPES,PESARO
ITA,ITPSR,PESCARA
ITA,ITPCH,PESCHICI
ITA,ITPA4,PetrignanodiAssisi
ITA,IT3PN,Piancogno
ITA,ITPRR,PIANODISORRENTO
ITA,ITPIA,Pianosa
ITA,ITP6D,Picedo
ITA,ITP4G,PiedimonteSanGermano
ITA,ITP2L,Pietraligure
ITA,ITP5T,Pietralunga
ITA,IT2MA,PietraMarazzi
ITA,ITPG4,PievedelGrappa
ITA,ITIGP,Pigneto
ITA,ITPIO,PIOMBINO
ITA,ITPR3,Pioraco
ITA,ITPSA,Pisa
ITA,ITPIZ,PIZZO
ITA,ITPCR,Policoro
ITA,ITPM4,PomaroMonferrato
ITA,ITPFO,PonteFornaci
ITA,ITP3G,Ponteginori
ITA,ITPS6,PontSaintMartin
ITA,ITPNZ,PONZA
ITA,ITIM5,Pornassio
ITA,ITORL,PORTICELLO
ITA,ITPTC,PORTICI
ITA,ITPGL,Portigliola
ITA,ITPAZ,PORTOAZZURRO
ITA,ITPCE,PORTOCERVO
ITA,ITPTZ,PortoCesareo
ITA,ITPCN,PortoConteTorreNuova
ITA,ITPDI,Portod'Ischia
ITA,ITPEM,PORTOEMPEDOCLE
ITA,ITPTH,PORTOERCOLE
ITA,ITPFE,PORTOFERRAIO
ITA,ITPTF,PORTOFINO
ITA,ITPFX,PortoFoxi(Sarroch)
ITA,ITPGA,PORTOGARIBALDI
ITA,ITPVT,PORTOLEVANTE
ITA,ITPLI,PortoLignano
ITA,ITPMV,PortoMantovano
ITA,ITPMZ,PortoMaurizio
ITA,ITPNG,PORTONOGARO
ITA,ITPPL,Portopalo
ITA,ITPPF,PortopalodiCapoPassero
ITA,ITPRF,PORTORECANATI
ITA,ITSIG,PORTOSANGIORGIO
ITA,ITPSS,PORTOSANTOSTEFANO
ITA,ITPVE,Portoscuso
ITA,ITPPT,PortoTolle
ITA,ITPTO,PORTOTORRES
ITA,ITPRW,Portovenere
ITA,ITPOS,POSITANO
ITA,ITPZL,POZZALLO
ITA,ITOZI,POZZILLO
ITA,ITPOZ,POZZUOLI
ITA,ITGPO,Pr
ITA,ITPIM,PRAIAAMARE
ITA,ITTNR,Predaia
ITA,ITPS8,Presezzo
ITA,ITPRO,PROCIDA
ITA,ITRPO,RAPALLO
ITA,ITRAN,RAVENNA
ITA,ITREC,RECCO
ITA,ITREG,REGGIOCALABRIA
ITA,ITRCE,RICCIONE
ITA,ITRMI,RIMINI
ITA,ITRMG,RIOMAGGIORE
ITA,ITRMA,RIOMARINA
ITA,ITRPT,RIPOSTO
ITA,ITXXX,RISInlandwaterways
ITA,ITRTS,RIVATRIGOSO
ITA,ITROC,ROCCELLAIONICA
ITA,ITRGG,RODIGARGANICO
ITA,ITROM,ROMA
ITA,ITUHJ,Ronchis
ITA,ITRPR,Roncopascolo
ITA,ITRDA,ROSETODEGLIABRUZZI
ITA,ITRMF,RosignanoMonferrato
ITA,ITRN4,Rotondi
ITA,ITRFF,Ruffia
ITA,ITITS,SalaMonferrato
ITA,ITSAL,SALERNO
ITA,ITSLC,Saline,ReggioCalabria
ITA,ITSI6,SammichelediBari
ITA,ITSDB,SANBENEDETTODELTRONTO
ITA,ITNCT,SANCATALDO
ITA,ITS6M,SanDamianoMacra
ITA,ITSFE,SANFELICECIRCEO
ITA,ITS2R,S.AngelodiRossano
ITA,ITVN8,SanGiovanniIncarico
ITA,ITSG6,SanJacopoalGirone
ITA,ITS2L,SanLucido
ITA,ITSO8,SanMicheleAlTagliamento
ITA,ITSB4,SanMiniatoBasso
ITA,ITSRE,SANREMO
ITA,ITQER,SanRoccodiGuastalla
ITA,ITCC6,SanRoccoSenoD'Elvio
ITA,ITSFM,SantaFocadiMelendugno
ITA,ITSAG,SANT'AGATADIMILITELLO
ITA,ITSML,SANTAMARGHERITALIGURE
ITA,ITSMK,SANTAMARIADICASTELLABATE
ITA,ITER3,SantaMarialaFossa
ITA,ITSMJ,SantaMariaLaScala
ITA,ITAMN,SantaMariaNavarrese
ITA,ITSLA,SantaMarinaSalina
ITA,ITSMA,SANTAMARINELLA
ITA,ITSAX,Sant'AngeloinVado
ITA,ITGEL,Sant'AngeloLomellina
ITA,ITNTA,Sant'Antioco
ITA,ITSAT,Sant'Antioco
ITA,ITST7,SantaRufina
ITA,ITST3,SantaTeresaariva
ITA,ITSTE,SANTATERESADIGALLURA
ITA,ITPL5,Sant'EliaaPianisi
ITA,ITSS7,Santospirito
ITA,ITSSF,SantoStefanoalMare
ITA,ITTEF,SANTOSTEFANODICAMASTRA
ITA,ITSV3,SanVincenzo
ITA,ITSVC,SANVITOLOCAPO
ITA,ITPRH,SAPRI
ITA,ITLLT,Savelletri
ITA,ITSVN,SAVONA
ITA,ITLEA,SCALEA
ITA,ITS4D,Scardovari
ITA,ITSRH,SCARIO
ITA,ITURI,Scauri
ITA,ITURC,ScauriAlto
ITA,ITSCW,Schiavonea
ITA,ITSCK,SCIACCA
ITA,ITSLL,SCILLA
ITA,ITSCO,SCOGLITTI
ITA,ITS8C,Scomigo
ITA,ITDR9,Sedrina
ITA,ITSN8,Segno
ITA,ITSEG,SENIGALLIA
ITA,ITSI9,SennaLodigiana
ITA,ITSBZ,Sesto
ITA,ITPE4,SestoalReghena
ITA,ITNTE,SESTRILEVANTE
ITA,ITRRV,Sferracavallo
ITA,ITZBF,SIBARI
ITA,ITSID,SIDERNOMARINA
ITA,ITNSY,Sigonella
ITA,ITSLV,SilviMarina
ITA,ITSIA,SINISCOLA
ITA,ITSIR,SIRACUSA
ITA,ITITI,Sistiana
ITA,ITSL7,Sondalo
ITA,ITS8R,Sori
ITA,ITRRO,SORRENTO
ITA,ITSOO,SOVERATO
ITA,ITWSP,Spadafora
ITA,ITNGA,SPERLONGA
ITA,ITRNS,SPOTORNO
ITA,ITWSZ,Stazzo
ITA,ITTTN,Stintino
ITA,ITSTR,STROMBOLI
ITA,ITXPL,Sturno
ITA,ITSUZ,Sulzano
ITA,ITTAL,TALAMONE
ITA,ITTAR,TARANTO
ITA,ITTRI,TERMINIIMERESE
ITA,ITTMI,TERMOLI
ITA,ITTRC,TERRACINA
ITA,ITSNR,TERRASINI
ITA,ITWNN,TONNARELLA
ITA,ITTRN,Torino
ITA,ITTC4,Tornareccio
ITA,ITTA6,Torreamare
ITA,ITTOA,TORREANNUNZIATA
ITA,ITTCS,TORRECESAREA
ITA,ITTDG,TORREDELGRECO
ITA,ITTRH,TorreFaro
ITA,ITTGV,TORREGAVETA
ITA,ITTGR,Torregrande
ITA,ITTAV,TorreLeNocelle
ITA,ITT3R,Torrerossa
ITA,ITTRU,TorreSanGiovannid'Ugento
ITA,ITTTB,Tortol
ITA,ITTTL,TORTORETO
ITA,ITICA,TORVAIANICA
ITA,ITTVC,Torviscosa
ITA,ITTB2,Trabia
ITA,ITTNI,TRANI
ITA,ITTPS,TRAPANI
ITA,ITTCC,TREBISACCE
ITA,IT6TR,Trecenta
ITA,ITTMT,Tremiti
ITA,ITTSE,TRICASE
ITA,ITTRS,TRIESTE
ITA,ITT5R,Triggiano
ITA,ITTRP,TROPEA
ITA,ITTUF,Tufo
ITA,ITUDN,Udine
ITA,ITUST,USTICA
ITA,ITVDA,VADA
ITA,ITVD8,ValdaoradiSotto
ITA,ITVZB,Valenzano
ITA,ITV5F,Vallefoglia
ITA,ITV5T,VallioTerme
ITA,ITV4L,Valstagna
ITA,IT2VC,Valverde
ITA,ITVRZ,VARAZZE
ITA,ITVSO,VASTO
ITA,ITVCE,VENEZIA
ITA,ITVEN,VENTIMIGLIA
ITA,ITVTT,VENTOTENE
ITA,ITVZN,VERNAZZA
ITA,ITVRN,Verona
ITA,ITVV2,Vetralla
ITA,ITVIA,VIAREGGIO
ITA,ITVVA,VIBOVALENTIA
ITA,ITVEQ,Vicoequense
ITA,ITVIE,VIESTE
ITA,ITIES,Vietrisulmare
ITA,ITV4E,VighizzoloDEste
ITA,ITVGK,Vignanello
ITA,ITVJD,VillaAgnedo
ITA,ITVT3,VillafrancaTirrena
ITA,ITVL8,VillaLagarina
ITA,ITVC2,VillanovaCanavese
ITA,ITVOA,Villarosa
ITA,ITVSG,VillaSanGiovanni,Calabria
ITA,ITVSU,Villasimius
ITA,ITVV9,VillaVerucchio
ITA,ITV2N,Vinadio
ITA,ITVLN,VOLANO
ITA,ITVTI,VOLTRI
ITA,ITVUL,Vulcanoporto
ITA,ITRMZ,Zagarolo
ITA,ITULE,Zaule
ITA,ITZT2,Zavattarello
ITA,ITZCL,Zuccarello
MLT,MTATT,Attard
MLT,MTBAL,Balzan
MLT,MTBRG,Birgu(Vittoriosa)
MLT,MTBIR,Birkirkara
MLT,MTBZE,Birzebbugia
MLT,MTBLA,Blatal'Bajda
MLT,MTCOS,Bormla(Cospicua)
MLT,MTBUG,Bugibba
MLT,MTBRU,BurMarrad
MLT,MTCKW,Cirkewwa
MLT,MTJCO,Comino
MLT,MTDMP,Delimara
MLT,MTDGL,Dingli
MLT,MTFGU,Fgura
MLT,MTFLO,Floriana
MLT,MTFNT,Fontana
MLT,MTGSM,Ghajnsielem
MLT,MTGRB,Gharb
MLT,MTGSR,Ghasri
MLT,MTGXQ,Ghaxaq
MLT,MTGZM,Gozo
MLT,MTGUD,Gudja
MLT,MTGZI,Gzira
MLT,MTHRN,Hamrun
MLT,MTKAL,Kalkara
MLT,MTKER,Kercem
MLT,MTKIR,Kirkop
MLT,MTLIJ,Lija
MLT,MTLUQ,Luqa
MLT,MTDIS,MaltaFreeportTerminals
MLT,MT999,Malta-Unknown
MLT,MTMRF,Marfa
MLT,MTMSA,Marsa
MLT,MTMFN,Marsalforn
MLT,MTMSX,Marsamxett
MLT,MTMSC,Marsascala
MLT,MTMSS,Marsaskala
MLT,MTMAR,Marsaxlokk
MLT,MTMDI,Mdina
MLT,MTMEL,Mellieha
MLT,MTMGR,Mgarr
MLT,MTMGZ,Mgarr,Gozo
MLT,MTMOA,Mosta
MLT,MTMQA,Mqabba
MLT,MTMSD,Msida
MLT,MTMTA,Mtarfa
MLT,MTMUN,Munxar
MLT,MTNAD,Nadur
MLT,MTPAO,Paola
MLT,MTPEM,Pembroke
MLT,MTPTA,Piet
MLT,MTQAL,Qala
MLT,MTRMI,Qormi
MLT,MTQRD,Qrendi
MLT,MTRAB,Rabat
MLT,MTSAF,Safi
MLT,MTSLW,SaintLawrence
MLT,MTSLU,SaintLucia
MLT,MTSPB,SaintPaul'sBay(SanPawlil-Bahar)
MLT,MTSTG,SanGiljan
MLT,MTSJN,Saniljan(StJulian)
MLT,MTSAN,Sannat
MLT,MTSTV,SantaVenera
MLT,MTSGW,Sanwann,Valletta
MLT,MTSEN,Senglea
MLT,MTSGG,Siggiewi
MLT,MTSLM,Sliema
MLT,MTSWI,Swieqi
MLT,MTTAR,Tarxien
MLT,MTTAX,Ta'Xbiex
MLT,MTMLA,Valletta
MLT,MTVTR,Victoria
MLT,MTXGA,Xaghra
MLT,MTXWK,Xewkija
MLT,MTXAG,Xghajra
MLT,MTZEG,Zebbug
MLT,MTZTN,Zejtun
MLT,MTZUR,Zurrieq
ROU,ROARW,Arad
ROU,ROBCM,Bacau
ROU,ROBAY,BaiaMare
ROU,ROBPU,BaneasaApt/Bucuresti
ROU,ROBAB,Basarabi
ROU,ROBCD,Bicsad
ROU,ROBIT,Bistrita
ROU,ROBOR,Bors
ROU,ROBOS,Botosani
ROU,ROBRA,Braila
ROU,ROBRV,Brasov
ROU,ROBUH,Bucuresti
ROU,ROBUV,Bucuresti50Vama
ROU,ROBBU,Bucuresti-BaneasaApt
ROU,ROBUB,BucurestiBasarab
ROU,ROBUI,BucurestiIntrepozite
ROU,ROBUN,BucurestiNord
ROU,ROBUZ,Buzau
ROU,ROCAF,Calafat
ROU,ROCAS,Calarasi
ROU,ROCSB,Caransebes
ROU,ROCAR,Carei
ROU,ROCAC,Catcau
ROU,ROCEV,Cernavoda
ROU,ROCLJ,Cluj-Napoca
ROU,ROCND,Constanta
ROU,ROCOB,Corabia
ROU,ROCRA,Craiova
ROU,ROCUT,Curtici
ROU,RODVA,Deva
ROU,RODOB,Dobresti
ROU,RODOR,Dornesti
ROU,RODTS,Drobeta-TurnuSeverin
ROU,ROEPB,EpiscopiaBihorului
ROU,ROFAC,Falciu
ROU,ROFOS,Focsani
ROU,ROFUA,Fusea
ROU,ROGAL,Galati
ROU,ROGAT,GalatiTransbordare
ROU,ROGRG,Giurgiu
ROU,ROGRN,GiurgiuNord
ROU,ROGRB,Gorban
ROU,ROGNU,Grindu
ROU,ROHAL,Halmeu
ROU,ROIAS,Iasi
ROU,ROJIL,Jimbolia
ROU,ROMAN,Manastireni
ROU,ROMAG,Mangalia
ROU,ROMAA,Matasaru
ROU,ROMED,Medgidia
ROU,ROMID,Midia
ROU,ROMOV,MoldovaVeche
ROU,RONAD,Naidas
ROU,RONEV,NegruVoda
ROU,RONIB,NicolaeBalcescu
ROU,RONIN,Nicolina
ROU,ROOLT,Oltenita
ROU,ROOMR,Oradea
ROU,ROORV,Orsova
ROU,ROOTP,OtopeniApt/Bucuresti
ROU,ROPAT,Patrauti
ROU,ROPIN,PiatraNeamt
ROU,ROPIT,Pitesti
ROU,ROPLT,Ploiesti
ROU,ROPFD,PortiledeFierDoi
ROU,ROPFU,PortiledeFierUnu
ROU,RORAU,Radauti
ROU,ROREN,ResitaNord
ROU,RORES,ResitaSud
ROU,ROXXX,RISInlandwaterways
ROU,RORIV,RmnicuVlcea
ROU,RO999,Romania-Unknown
ROU,ROSAT,Salonta
ROU,ROLCV,SatLuncavita
ROU,ROSUJ,SatuMare
ROU,ROSBZ,Sibiu
ROU,ROSIM,SighetuMarmatiei
ROU,ROSIT,Simeria
ROU,ROSOL,Socola
ROU,ROSOM,Someseni
ROU,ROSTM,StamoraGermana
ROU,ROSCV,Suceava
ROU,ROSUN,SuceavaNord
ROU,ROSUL,Sulina(PortetZoneFranche)
ROU,ROTFR,TarguFrumos
ROU,ROTSR,Timisoara
ROU,ROTSN,TimisoaraNord
ROU,ROTRA,Traisteni
ROU,ROTGM,Trgu-Mures
ROU,ROTCE,Tulcea
ROU,ROTUM,TurnuMagurele
ROU,ROVAM,ValeaLuimihai
ROU,ROVAV,VamaVeche
ROU,ROVAS,Varsand
ROU,ROVIS,Vicsani
ROU,ROZIC,Zimnicea
SVN,SIBPK,BrdopriKranju
SVN,SIDOB,Dobova
SVN,SIGRK,Gruskovje
SVN,SIIZO,Izola
SVN,SIJLN,Jelsane
SVN,SIKOP,Koper
SVN,SILJU,Ljubljana
SVN,SIMBX,Maribor
SVN,SIOBR,Obrezje
SVN,SIPIR,Piran
SVN,SIPOW,Portoroz
SVN,SI999,Slovenia-Unknown
